Index;Operating Airline;Published Airline;GEO Summary;GEO Region;Activity Type Code;Price Category Code;Terminal;Boarding Area;Passenger Count;Adjusted Passenger Count;Year;Month
2516;70;70;2;5;3;1;4;7;1082;2164;2007;4
2517;70;70;2;6;1;1;4;7;8050;8050;2007;4
2518;70;70;2;6;2;1;4;7;8242;8242;2007;4
2519;70;70;2;6;3;1;4;7;237;474;2007;4
2520;73;73;2;5;1;1;4;1;10223;10223;2007;4
2521;73;73;2;5;2;1;4;1;10618;10618;2007;4
2522;4;4;2;3;1;1;3;5;25673;25673;2007;5
2523;4;4;2;3;2;1;3;5;27473;27473;2007;5
2524;6;6;2;1;1;1;4;7;7154;7154;2007;5
2525;6;6;2;1;2;1;4;7;7592;7592;2007;5
2526;7;7;2;5;1;1;4;1;10541;10541;2007;5
2527;7;7;2;5;2;1;4;1;12555;12555;2007;5
2528;9;9;2;2;1;1;4;7;7868;7868;2007;5
2529;9;9;2;2;2;1;4;7;5417;5417;2007;5
2530;10;10;1;9;1;0;1;2;8127;8127;2007;5
2531;10;10;1;9;2;0;1;2;8558;8558;2007;5
2532;11;11;1;9;1;1;1;2;45787;45787;2007;5
2533;11;11;1;9;2;1;1;2;48783;48783;2007;5
2534;11;11;1;9;3;1;1;2;3060;6120;2007;5
2535;11;11;2;3;1;1;1;2;4733;4733;2007;5
2536;11;11;2;3;2;1;1;2;7378;7378;2007;5
2537;11;11;2;3;3;1;1;2;1979;3958;2007;5
2538;11;11;2;6;1;1;4;1;5727;5727;2007;5
2539;11;11;2;6;2;1;4;1;9131;9131;2007;5
2540;11;11;2;6;3;1;4;1;2960;5920;2007;5
2541;12;12;2;1;1;1;4;7;5645;5645;2007;5
2542;12;12;2;1;2;1;4;7;6297;6297;2007;5
2543;14;14;1;9;1;1;3;5;152626;152626;2007;5
2544;14;14;1;9;2;1;3;5;149509;149509;2007;5
2545;15;14;1;9;1;1;3;5;5298;5298;2007;5
2546;15;14;1;9;2;1;3;5;4273;4273;2007;5
2547;16;16;1;9;2;1;5;8;5;5;2007;5
2548;17;17;2;1;1;1;4;1;5165;5165;2007;5
2549;17;17;2;1;2;1;4;1;4516;4516;2007;5
2550;19;30;1;9;1;1;1;3;1787;1787;2007;5
2551;19;30;1;9;2;1;1;3;2649;2649;2007;5
2552;23;23;2;5;1;1;4;1;17925;17925;2007;5
2553;23;23;2;5;2;1;4;1;20310;20310;2007;5
2554;24;24;2;1;1;1;4;1;10750;10750;2007;5
2555;24;24;2;1;2;1;4;1;11061;11061;2007;5
2556;25;25;2;1;1;1;4;1;11319;11319;2007;5
2557;25;25;2;1;2;1;4;1;11445;11445;2007;5
2558;30;30;1;9;1;1;1;3;74874;74874;2007;5
2559;30;30;1;9;2;1;1;3;73466;73466;2007;5
2560;33;33;2;1;1;1;4;7;13495;13495;2007;5
2561;33;33;2;1;2;1;4;7;13132;13132;2007;5
2562;36;36;1;9;1;0;1;3;26789;26789;2007;5
2563;36;36;1;9;2;0;1;3;26305;26305;2007;5
2564;37;37;1;9;1;1;1;3;7416;7416;2007;5
2565;37;37;1;9;2;1;1;3;7624;7624;2007;5
2566;38;11;1;9;1;1;1;2;4837;4837;2007;5
2567;38;11;1;9;2;1;1;2;4994;4994;2007;5
2568;41;41;2;1;1;1;4;1;8488;8488;2007;5
2569;41;41;2;1;2;1;4;1;9231;9231;2007;5
2570;43;43;1;9;1;0;4;1;18299;18299;2007;5
2571;43;43;1;9;2;0;4;1;18077;18077;2007;5
2572;44;44;2;5;1;1;4;1;11489;11489;2007;5
2573;44;44;2;5;2;1;4;1;11845;11845;2007;5
2574;45;45;2;1;1;1;4;1;4782;4782;2007;5
2575;45;45;2;1;2;1;4;1;4562;4562;2007;5
2576;47;47;2;5;1;1;4;7;18569;18569;2007;5
2577;47;47;2;5;2;1;4;7;18853;18853;2007;5
2578;48;71;1;9;1;1;1;2;1228;1228;2007;5
2579;48;71;1;9;2;1;1;2;1282;1282;2007;5
2580;50;50;2;6;1;1;4;7;6797;6797;2007;5
2581;50;50;2;6;2;1;4;7;6604;6604;2007;5
2582;52;52;1;9;1;1;3;5;7543;7543;2007;5
2583;52;52;1;9;2;1;3;5;7322;7322;2007;5
2584;53;53;1;9;1;1;1;3;59504;59504;2007;5
2585;53;53;1;9;2;1;1;3;59252;59252;2007;5
2586;53;53;2;1;1;1;4;1;6584;6584;2007;5
2587;53;53;2;1;2;1;4;1;7092;7092;2007;5
2588;55;55;2;1;1;1;4;1;13556;13556;2007;5
2589;55;55;2;1;2;1;4;1;12628;12628;2007;5
2590;56;56;2;2;1;1;4;1;5785;5785;2007;5
2591;56;56;2;2;2;1;4;1;4748;4748;2007;5
